age,gender,grade,height,weight,physically_active_7d,strength_training_7d,school_night_hours_sleep
16.0,female,11,1.57,70.31,0.0,0.0,6
16.0,female,11,1.57,112.49,0.0,0.0,7
17.0,female,11,1.73,99.79,0.0,0.0,6
16.0,female,11,,,0.0,0.0,<5
16.0,female,11,1.68,68.04,3.0,3.0,7
16.0,female,11,1.65,65.77,1.0,0.0,7
16.0,female,11,1.7,56.7,6.0,5.0,9
17.0,female,11,1.73,56.25,3.0,3.0,6
16.0,female,11,1.7,54.43,4.0,3.0,<5
17.0,female,11,1.73,76.2,0.0,0.0,10+
17.0,female,11,1.55,50.8,7.0,7.0,5
18.0,male,12,1.8,63.5,2.0,2.0,6
18.0,male,12,1.8,88.45,7.0,4.0,5
18.0,male,12,1.83,63.5,4.0,0.0,8
18.0,male,12,1.85,79.38,5.0,4.0,6
17.0,male,12,1.8,66.23,5.0,6.0,8
17.0,male,12,1.83,54.43,7.0,7.0,9
17.0,male,12,1.68,54.89,1.0,0.0,8
18.0,male,12,1.83,97.52,7.0,7.0,5
17.0,male,12,1.83,54.43,7.0,5.0,7
18.0,male,12,1.9,100.7,7.0,7.0,6
16.0,male,9,1.83,72.58,7.0,7.0,<5
18.0,female,12,1.6,47.63,0.0,4.0,6
17.0,female,12,1.7,59.42,5.0,0.0,7
18.0,female,12,1.6,47.63,5.0,2.0,8
18.0,female,12,1.63,72.58,0.0,0.0,5
17.0,female,12,1.73,73.03,1.0,0.0,7
17.0,female,12,1.6,45.36,3.0,0.0,6
17.0,female,12,1.65,59.88,5.0,0.0,6
18.0,female,12,1.65,70.31,2.0,0.0,5
17.0,female,12,1.68,77.11,1.0,1.0,<5
18.0,female,12,1.78,61.24,1.0,0.0,9
18.0,male,11,1.83,74.84,5.0,7.0,8
17.0,male,11,1.7,54.43,7.0,7.0,<5
17.0,male,11,1.96,88.45,7.0,5.0,7
17.0,male,11,1.88,77.11,0.0,0.0,<5
17.0,male,11,1.83,99.79,7.0,7.0,<5
17.0,male,11,1.75,74.39,2.0,7.0,9
17.0,male,11,1.68,61.24,3.0,0.0,7
17.0,male,11,1.7,88.45,,,
16.0,male,11,1.8,81.65,6.0,6.0,6
17.0,male,11,,,0.0,0.0,5
17.0,male,11,1.78,72.58,7.0,7.0,
18.0,male,11,1.7,95.26,7.0,7.0,6
17.0,male,11,,,0.0,0.0,5
18.0,male,11,1.8,100.7,7.0,0.0,9
17.0,male,11,1.73,63.5,0.0,0.0,7
16.0,male,11,1.78,88.45,7.0,7.0,
17.0,female,11,1.73,70.31,0.0,0.0,6
16.0,female,11,1.6,52.16,3.0,0.0,5
17.0,female,11,1.65,78.93,5.0,0.0,6
16.0,female,11,1.52,52.16,1.0,1.0,8
16.0,female,11,1.55,61.24,3.0,0.0,6
16.0,female,11,1.65,70.31,0.0,0.0,6
16.0,male,10,1.8,103.42,0.0,0.0,10+
16.0,male,10,1.83,99.79,7.0,7.0,6
16.0,male,10,1.83,64.86,1.0,5.0,8
16.0,male,10,1.75,99.79,7.0,7.0,7
15.0,male,10,1.93,113.4,4.0,7.0,6
16.0,male,10,1.9,90.72,7.0,0.0,6
16.0,male,10,1.8,68.49,7.0,7.0,7
16.0,male,10,1.65,63.5,1.0,2.0,5
17.0,male,10,1.7,91.63,6.0,1.0,9
16.0,female,10,1.57,66.23,4.0,2.0,7
16.0,female,10,1.52,82.56,1.0,2.0,7
16.0,female,10,1.63,65.77,0.0,0.0,7
16.0,female,10,1.63,53.52,0.0,0.0,8
15.0,female,10,1.57,70.31,2.0,2.0,6
15.0,female,10,1.6,69.85,0.0,0.0,7
15.0,female,10,1.55,53.52,5.0,4.0,<5
15.0,male,9,1.7,77.11,5.0,5.0,8
15.0,male,9,1.73,76.2,4.0,7.0,8
15.0,male,9,1.75,75.75,3.0,5.0,7
15.0,male,9,1.8,113.4,6.0,6.0,8
14.0,male,9,1.68,72.58,7.0,7.0,8
15.0,female,9,1.55,58.06,1.0,0.0,6
15.0,female,9,1.63,58.97,3.0,0.0,7
14.0,female,9,1.6,62.6,4.0,4.0,6
15.0,female,9,1.63,58.97,2.0,3.0,5
16.0,female,9,1.57,46.27,5.0,5.0,10+
15.0,female,9,1.7,97.52,5.0,5.0,8
15.0,female,9,1.57,52.16,4.0,4.0,7
15.0,female,9,1.63,61.24,0.0,2.0,6
15.0,female,9,1.65,69.85,1.0,5.0,9
16.0,female,9,1.55,49.9,2.0,2.0,7
15.0,female,9,1.68,73.03,0.0,4.0,7
14.0,female,9,1.55,51.71,2.0,2.0,5
16.0,male,11,1.78,69.4,7.0,7.0,5
17.0,male,11,1.96,83.92,4.0,4.0,6
17.0,male,11,,,6.0,4.0,8
16.0,male,11,1.85,96.16,3.0,4.0,9
16.0,male,11,1.7,56.7,7.0,3.0,7
17.0,male,11,1.85,78.02,7.0,7.0,8
18.0,male,11,1.7,69.4,3.0,0.0,8
17.0,male,11,1.75,64.86,7.0,4.0,8
16.0,male,11,1.7,80.74,7.0,7.0,7
17.0,male,11,1.85,68.04,3.0,3.0,<5
17.0,male,11,1.83,92.53,6.0,4.0,8
16.0,male,11,1.7,122.47,0.0,0.0,5
16.0,female,11,1.63,65.77,7.0,7.0,5
16.0,female,11,1.57,68.04,1.0,2.0,6
17.0,female,11,1.7,88.91,2.0,3.0,6
16.0,female,11,1.5,61.24,4.0,2.0,6
16.0,female,11,1.63,65.77,7.0,2.0,7
17.0,female,11,1.73,56.7,5.0,2.0,8
17.0,female,11,1.68,58.06,1.0,0.0,9
16.0,female,11,1.63,56.25,2.0,0.0,6
16.0,female,11,1.65,56.7,3.0,0.0,9
16.0,female,11,1.6,64.86,1.0,0.0,5
17.0,female,11,1.57,81.65,2.0,3.0,5
15.0,female,9,1.68,96.62,3.0,0.0,10+
14.0,female,9,1.68,56.7,1.0,0.0,8
14.0,female,9,1.57,62.14,4.0,0.0,6
16.0,female,9,1.52,48.08,0.0,0.0,5
14.0,female,9,1.6,54.43,3.0,2.0,8
15.0,female,9,1.68,104.33,0.0,0.0,6
15.0,female,9,1.63,63.05,3.0,0.0,10+
15.0,female,9,1.65,61.69,7.0,5.0,7
15.0,male,9,1.88,112.04,5.0,5.0,6
16.0,male,9,1.55,111.59,0.0,7.0,8
14.0,male,9,1.78,57.15,7.0,5.0,7
16.0,male,9,1.83,115.67,6.0,7.0,6
15.0,male,9,1.78,63.5,1.0,0.0,8
14.0,male,9,1.93,97.52,7.0,5.0,7
16.0,male,9,1.83,85.28,1.0,7.0,5
15.0,male,9,1.8,79.83,5.0,4.0,8
14.0,male,9,1.96,117.94,2.0,0.0,8
15.0,male,9,1.75,62.14,4.0,4.0,8
14.0,male,9,1.75,60.78,5.0,6.0,8
14.0,male,9,1.6,59.88,5.0,5.0,9
15.0,male,9,1.78,54.43,0.0,7.0,8
15.0,male,9,1.85,66.68,7.0,5.0,7
17.0,male,10,1.83,111.13,7.0,5.0,5
16.0,female,10,,,2.0,2.0,5
16.0,male,10,1.85,102.51,0.0,0.0,5
15.0,male,10,1.7,60.78,5.0,4.0,9
16.0,male,10,1.83,95.26,2.0,1.0,<5
16.0,male,10,1.73,68.04,4.0,4.0,5
17.0,male,11,1.85,99.79,,,6
17.0,male,10,1.75,84.37,7.0,6.0,8
16.0,female,10,1.6,63.96,7.0,7.0,6
15.0,female,10,1.65,66.23,4.0,3.0,6
15.0,female,10,1.55,50.8,0.0,2.0,5
16.0,female,11,1.52,52.16,5.0,1.0,7
16.0,female,10,1.63,129.73,3.0,0.0,6
17.0,female,12,1.57,66.23,2.0,2.0,8
17.0,female,9,,,0.0,0.0,<5
18.0,female,12,1.6,69.85,2.0,0.0,7
17.0,female,12,,,2.0,3.0,8
17.0,female,12,1.57,58.06,7.0,7.0,<5
18.0,female,12,1.57,79.38,0.0,0.0,7
18.0,female,12,1.52,49.9,7.0,2.0,7
18.0,male,12,1.83,77.11,7.0,7.0,8
17.0,male,12,1.9,63.05,7.0,4.0,7
18.0,male,12,1.78,77.11,7.0,4.0,5
18.0,male,12,1.8,68.04,0.0,3.0,8
17.0,male,12,1.75,65.32,6.0,3.0,8
17.0,male,12,,,1.0,0.0,10+
16.0,female,11,1.68,52.16,7.0,2.0,6
16.0,male,11,1.8,116.12,0.0,0.0,6
18.0,male,12,1.85,68.04,7.0,7.0,5
16.0,male,11,1.75,74.84,4.0,0.0,7
17.0,male,11,1.68,72.58,0.0,2.0,<5
16.0,male,11,1.73,77.11,5.0,0.0,7
12.0,male,11,,,7.0,1.0,<5
16.0,male,11,1.73,83.92,1.0,0.0,7
16.0,male,11,1.68,62.6,2.0,0.0,8
17.0,male,11,1.78,65.77,4.0,7.0,7
17.0,male,11,1.73,78.02,4.0,4.0,7
16.0,male,11,1.88,117.94,5.0,6.0,6
17.0,male,11,1.88,58.51,0.0,0.0,7
17.0,male,11,1.78,87.09,7.0,7.0,5
16.0,male,11,1.78,77.11,4.0,0.0,7
18.0,female,11,1.57,43.55,2.0,2.0,5
16.0,female,11,1.6,57.61,2.0,0.0,5
16.0,female,11,1.68,74.84,0.0,2.0,6
16.0,female,11,1.68,46.72,0.0,0.0,7
16.0,female,11,1.55,57.15,4.0,0.0,6
17.0,female,11,1.57,54.89,0.0,0.0,9
17.0,female,11,1.55,40.82,0.0,0.0,8
16.0,female,11,1.52,49.44,5.0,0.0,7
18.0,female,11,1.73,65.77,1.0,0.0,<5
17.0,female,11,1.68,56.7,3.0,2.0,5
17.0,female,11,1.57,61.69,3.0,3.0,<5
18.0,male,12,1.88,69.85,7.0,6.0,5
18.0,male,12,1.8,53.52,3.0,0.0,7
18.0,male,12,1.8,82.56,0.0,0.0,5
18.0,male,12,1.9,92.08,6.0,5.0,6
18.0,male,12,1.78,63.5,5.0,0.0,<5
18.0,male,12,1.88,95.26,3.0,1.0,6
17.0,male,12,1.85,99.79,0.0,0.0,6
18.0,male,12,1.83,92.08,6.0,2.0,6
18.0,male,12,1.78,74.84,0.0,0.0,5
18.0,male,12,1.78,81.65,3.0,0.0,5
18.0,male,12,1.73,95.26,1.0,1.0,6
18.0,male,12,1.78,116.12,5.0,5.0,8
18.0,male,12,1.73,77.11,7.0,5.0,6
18.0,male,12,1.73,104.33,6.0,1.0,6
18.0,female,12,1.65,92.99,1.0,2.0,6
17.0,female,12,1.63,56.7,6.0,6.0,8
17.0,female,12,1.57,65.77,0.0,0.0,6
18.0,female,12,1.6,72.58,4.0,0.0,<5
17.0,female,12,1.75,115.21,5.0,0.0,8
17.0,female,12,1.6,58.06,2.0,0.0,6
17.0,female,12,1.73,65.77,0.0,0.0,5
18.0,female,12,1.55,61.24,5.0,5.0,8
18.0,female,12,1.65,117.94,4.0,0.0,5
18.0,female,12,1.6,45.36,2.0,7.0,5
18.0,female,12,1.55,47.63,4.0,5.0,<5
17.0,female,12,1.6,95.26,1.0,1.0,6
16.0,male,10,1.7,63.5,6.0,6.0,7
16.0,male,10,1.85,127.01,,,
16.0,male,10,1.73,58.97,6.0,1.0,8
15.0,male,10,1.8,95.26,4.0,4.0,8
15.0,male,10,1.7,71.67,1.0,2.0,7
14.0,male,9,1.73,58.97,7.0,4.0,8
15.0,male,10,1.9,111.13,7.0,5.0,8
14.0,male,9,1.73,70.31,2.0,3.0,9
16.0,male,10,1.83,74.84,5.0,5.0,7
15.0,male,10,1.8,81.65,6.0,3.0,8
16.0,male,10,1.83,72.58,6.0,0.0,7
,female,,,,1.0,0.0,7
16.0,female,10,1.7,63.5,2.0,0.0,7
15.0,female,10,1.57,54.43,4.0,5.0,6
16.0,female,10,1.7,64.41,0.0,0.0,8
16.0,female,10,1.7,61.24,7.0,5.0,6
15.0,female,10,1.75,113.4,3.0,0.0,<5
15.0,female,10,1.73,75.75,0.0,7.0,8
16.0,female,10,1.75,88.45,0.0,0.0,5
16.0,female,10,1.6,61.24,0.0,0.0,5
16.0,female,10,1.52,54.43,7.0,7.0,8
16.0,female,10,1.63,56.7,0.0,0.0,6
16.0,female,10,1.57,56.7,3.0,3.0,5
15.0,female,10,1.68,65.77,0.0,2.0,7
15.0,female,10,1.7,71.67,7.0,7.0,8
16.0,female,10,1.68,56.7,6.0,4.0,6
14.0,female,9,1.57,49.44,7.0,5.0,<5
16.0,female,10,1.73,72.58,6.0,6.0,7
15.0,male,9,1.8,72.58,7.0,4.0,7
15.0,male,9,1.83,74.84,3.0,0.0,5
15.0,male,9,1.7,58.97,2.0,0.0,<5
15.0,male,9,1.7,85.73,0.0,0.0,7
15.0,male,9,1.9,109.32,2.0,1.0,8
15.0,male,9,1.6,41.73,4.0,3.0,7
15.0,male,9,1.75,68.04,3.0,1.0,8
16.0,male,9,1.78,77.57,2.0,1.0,8
14.0,male,9,1.68,72.58,6.0,4.0,8
15.0,female,9,1.63,56.7,4.0,4.0,8
15.0,female,9,1.55,54.89,7.0,7.0,8
15.0,female,9,1.65,69.4,4.0,0.0,5
15.0,female,9,1.27,58.06,0.0,0.0,8
14.0,female,9,1.65,63.5,4.0,2.0,7
15.0,female,9,1.63,41.73,1.0,0.0,6
15.0,female,9,1.7,52.16,7.0,7.0,5
15.0,female,9,1.75,68.04,0.0,3.0,8
15.0,female,9,1.63,70.31,5.0,5.0,6
14.0,female,9,1.57,44.0,5.0,3.0,7
15.0,female,9,1.57,44.0,7.0,0.0,5
15.0,female,9,1.63,53.52,3.0,4.0,7
15.0,female,9,1.57,50.8,1.0,0.0,6
14.0,female,9,1.57,47.17,7.0,6.0,8
15.0,female,9,1.57,62.14,3.0,1.0,6
14.0,female,9,1.55,46.72,6.0,4.0,7
14.0,female,9,1.57,56.7,2.0,2.0,9
14.0,female,9,1.7,49.44,2.0,2.0,7
15.0,female,9,1.55,59.88,3.0,3.0,5
15.0,female,9,1.68,83.01,2.0,1.0,10+
18.0,female,12,1.73,63.5,7.0,4.0,6
17.0,female,12,1.63,56.7,0.0,0.0,7
18.0,female,12,1.6,99.79,3.0,0.0,6
18.0,female,12,,,2.0,0.0,6
17.0,female,12,1.57,106.6,0.0,1.0,9
18.0,female,12,1.63,74.84,5.0,0.0,7
17.0,female,12,1.7,52.16,0.0,0.0,8
18.0,female,12,1.65,47.63,0.0,0.0,7
18.0,female,12,1.63,83.92,3.0,1.0,<5
17.0,male,12,1.78,68.04,1.0,0.0,7
17.0,male,12,1.78,104.33,3.0,0.0,8
17.0,male,12,1.88,80.74,7.0,6.0,6
18.0,male,12,1.78,70.31,1.0,0.0,6
17.0,male,12,1.7,75.3,5.0,1.0,7
17.0,male,12,1.88,68.04,0.0,7.0,7
18.0,male,12,1.83,72.58,4.0,7.0,6
16.0,male,12,1.7,50.8,0.0,0.0,6
17.0,male,12,1.73,65.77,0.0,0.0,6
18.0,male,12,1.8,85.73,6.0,3.0,7
18.0,male,12,1.7,51.26,7.0,7.0,6
18.0,male,12,1.83,70.31,5.0,0.0,7
14.0,male,9,1.68,60.78,4.0,0.0,7
15.0,male,9,1.6,85.28,4.0,3.0,5
14.0,male,9,,,4.0,0.0,7
15.0,male,9,1.73,65.77,7.0,5.0,8
15.0,male,9,1.68,47.17,7.0,7.0,9
16.0,male,9,1.83,80.74,4.0,0.0,8
14.0,male,9,1.73,63.5,5.0,5.0,<5
14.0,male,9,1.73,65.77,7.0,6.0,6
14.0,male,9,1.68,63.05,7.0,7.0,8
14.0,male,9,1.83,113.4,4.0,2.0,6
15.0,male,9,1.68,80.74,5.0,5.0,6
15.0,male,9,1.8,66.68,3.0,7.0,7
15.0,male,9,1.9,104.33,6.0,6.0,9
14.0,female,9,1.7,71.67,4.0,4.0,5
14.0,female,9,1.65,60.78,6.0,6.0,7
15.0,female,9,,,0.0,0.0,<5
15.0,female,9,1.8,86.18,1.0,0.0,9
15.0,female,9,1.65,87.54,3.0,0.0,6
16.0,female,9,1.63,83.46,0.0,0.0,6
15.0,female,9,1.7,79.38,3.0,2.0,5
15.0,female,9,1.55,56.7,4.0,2.0,7
15.0,female,9,1.65,61.69,0.0,0.0,6
14.0,female,9,1.6,89.36,0.0,0.0,7
15.0,female,9,1.57,53.52,7.0,7.0,8
15.0,female,10,1.73,58.51,3.0,5.0,6
15.0,female,10,1.73,63.5,6.0,6.0,6
16.0,female,10,1.6,72.58,3.0,5.0,8
15.0,female,10,1.63,59.88,0.0,0.0,7
16.0,female,10,1.6,49.9,7.0,2.0,7
16.0,female,10,1.65,79.38,3.0,1.0,7
16.0,female,10,1.6,49.9,0.0,0.0,6
16.0,female,10,1.57,69.4,0.0,0.0,7
15.0,female,10,1.5,39.46,2.0,2.0,7
17.0,female,10,1.63,56.7,6.0,1.0,7
16.0,female,10,1.7,58.97,7.0,7.0,5
15.0,female,10,1.83,76.2,3.0,2.0,7
17.0,female,10,1.68,58.97,6.0,2.0,6
15.0,female,10,1.57,50.8,6.0,6.0,8
15.0,female,10,1.57,52.16,0.0,0.0,6
17.0,female,10,1.65,57.61,3.0,2.0,6
16.0,male,10,1.88,90.72,7.0,7.0,6
16.0,male,10,1.9,78.02,7.0,4.0,8
16.0,male,10,1.7,71.67,6.0,6.0,7
15.0,male,10,1.75,61.69,1.0,5.0,7
16.0,male,10,1.78,83.92,6.0,6.0,8
16.0,male,10,1.88,68.04,7.0,7.0,10+
16.0,male,10,1.73,70.76,5.0,5.0,7
16.0,male,10,1.78,67.59,7.0,7.0,9
15.0,male,10,1.8,88.45,7.0,7.0,6
17.0,male,10,1.83,71.67,6.0,1.0,7
17.0,male,10,1.8,63.5,7.0,7.0,8
17.0,female,11,1.6,51.26,0.0,0.0,<5
17.0,female,11,1.65,63.5,1.0,0.0,<5
16.0,female,11,,,,,6
16.0,female,11,1.52,44.45,0.0,0.0,8
16.0,female,11,1.68,57.15,7.0,7.0,6
17.0,female,11,1.57,57.15,5.0,5.0,6
16.0,male,11,1.88,78.02,3.0,0.0,6
18.0,male,11,1.83,95.71,6.0,5.0,7
16.0,male,11,1.8,122.47,7.0,7.0,5
17.0,male,11,1.78,109.77,2.0,0.0,7
17.0,male,11,1.85,94.8,0.0,0.0,8
17.0,male,11,1.68,107.05,7.0,5.0,10+
18.0,male,11,1.68,74.84,2.0,3.0,7
17.0,male,11,1.9,122.47,0.0,1.0,7
18.0,male,11,1.75,72.58,7.0,7.0,6
17.0,male,11,1.73,79.38,5.0,6.0,7
17.0,male,11,,,5.0,5.0,7
18.0,male,11,1.83,107.5,7.0,7.0,6
17.0,male,11,1.73,73.48,5.0,3.0,8
16.0,male,11,,,4.0,0.0,8
17.0,male,11,1.85,127.01,7.0,7.0,<5
17.0,male,11,1.75,63.5,2.0,5.0,6
15.0,male,9,1.7,58.97,,,8
15.0,male,9,1.68,58.97,0.0,0.0,<5
15.0,male,9,1.7,61.24,3.0,3.0,8
15.0,male,9,1.65,58.97,,,
14.0,male,9,1.6,99.79,4.0,4.0,7
14.0,male,9,1.6,54.43,5.0,5.0,5
14.0,male,9,1.73,58.51,,,
15.0,male,9,,,1.0,7.0,9
15.0,male,9,1.73,58.06,0.0,2.0,8
14.0,male,9,1.68,54.89,7.0,7.0,
15.0,male,10,1.63,63.5,0.0,0.0,5
14.0,male,9,1.68,57.61,3.0,4.0,5
15.0,male,9,1.63,54.89,7.0,3.0,10+
15.0,male,9,1.7,56.7,5.0,7.0,5
14.0,male,9,1.75,89.81,4.0,3.0,<5
14.0,male,9,1.68,63.5,0.0,0.0,5
15.0,male,9,1.83,61.24,1.0,1.0,8
14.0,male,9,1.65,54.89,,,
14.0,male,9,1.75,58.97,7.0,7.0,9
15.0,male,11,1.7,77.11,7.0,0.0,6
14.0,male,9,1.68,58.06,6.0,4.0,7
14.0,male,9,1.68,75.3,,,
14.0,male,9,,,2.0,7.0,8
17.0,male,11,1.8,71.67,0.0,0.0,<5
17.0,male,11,1.75,83.92,7.0,7.0,6
16.0,male,10,1.6,62.14,1.0,3.0,6
15.0,male,10,1.73,68.04,7.0,1.0,5
14.0,male,9,1.6,49.9,7.0,7.0,5
15.0,male,9,1.63,44.45,7.0,6.0,8
15.0,male,10,1.8,84.37,0.0,0.0,<5
16.0,male,9,,,0.0,0.0,9
15.0,male,9,1.7,61.24,4.0,0.0,6
15.0,male,9,1.7,61.24,,,
16.0,male,10,1.57,122.47,0.0,0.0,9
14.0,male,9,1.7,80.74,1.0,2.0,5
17.0,male,12,1.8,56.7,6.0,0.0,7
15.0,male,9,1.65,58.97,5.0,4.0,<5
14.0,male,9,,,0.0,3.0,5
16.0,male,11,1.75,58.97,7.0,3.0,8
15.0,male,9,,,0.0,0.0,<5
18.0,male,9,1.93,124.74,3.0,1.0,9
14.0,male,9,1.65,60.78,7.0,3.0,7
12.0,male,other,,,5.0,5.0,10+
15.0,male,9,1.78,58.97,4.0,0.0,<5
17.0,female,12,1.6,52.16,2.0,0.0,6
14.0,female,9,1.55,44.45,0.0,0.0,8
18.0,female,12,1.5,51.26,0.0,0.0,5
14.0,female,9,1.7,60.33,0.0,0.0,7
14.0,female,9,,,7.0,5.0,8
15.0,female,9,1.65,72.58,7.0,7.0,8
18.0,female,12,1.8,77.11,0.0,0.0,<5
17.0,female,11,1.65,70.31,0.0,0.0,6
17.0,female,12,1.75,63.5,1.0,0.0,<5
17.0,female,12,1.7,77.57,2.0,0.0,6
15.0,female,9,1.65,61.24,6.0,0.0,8
17.0,female,12,1.63,61.24,,,
17.0,female,12,1.55,50.35,0.0,0.0,6
14.0,female,9,1.52,39.01,2.0,2.0,6
15.0,female,9,1.57,72.58,,,
15.0,male,9,1.7,61.24,7.0,7.0,8
14.0,male,9,1.7,56.7,4.0,4.0,6
15.0,male,10,1.88,81.19,6.0,4.0,5
16.0,male,11,1.65,49.9,4.0,4.0,7
18.0,male,12,1.73,58.97,5.0,2.0,5
18.0,male,12,1.6,65.77,4.0,3.0,6
17.0,male,12,1.65,54.43,0.0,0.0,5
16.0,male,11,1.78,71.22,3.0,6.0,8
15.0,female,10,1.55,54.43,0.0,0.0,5
18.0,female,12,1.55,45.36,2.0,2.0,5
17.0,female,12,1.55,52.62,0.0,0.0,6
16.0,female,11,,,0.0,2.0,10+
18.0,female,12,1.65,58.97,2.0,2.0,6
16.0,female,11,1.63,54.43,7.0,0.0,8
17.0,female,12,1.63,56.7,,,5
18.0,female,12,,,,,
17.0,female,11,1.52,60.33,3.0,0.0,6
17.0,female,12,,,0.0,0.0,<5
16.0,female,11,1.55,67.13,4.0,4.0,<5
17.0,female,12,1.65,56.25,7.0,2.0,6
17.0,female,12,1.63,43.55,2.0,0.0,<5
17.0,female,12,1.6,42.18,7.0,0.0,<5
16.0,male,11,1.65,62.6,,,
17.0,male,11,1.83,70.31,7.0,7.0,
15.0,male,10,1.7,52.16,2.0,2.0,6
16.0,male,10,,,0.0,0.0,5
15.0,male,10,1.8,65.77,7.0,0.0,6
15.0,male,10,1.57,45.81,7.0,7.0,6
18.0,male,12,1.75,80.74,1.0,1.0,6
18.0,male,12,1.8,80.74,7.0,0.0,8
15.0,male,10,,,1.0,2.0,8
17.0,male,11,1.73,72.58,5.0,3.0,5
17.0,male,11,,,,,
17.0,male,11,1.68,60.33,1.0,2.0,7
16.0,male,11,1.68,70.31,,7.0,5
17.0,male,12,1.7,63.5,4.0,3.0,6
15.0,male,10,1.6,54.43,0.0,0.0,8
15.0,male,10,1.7,77.11,7.0,7.0,<5
17.0,male,11,1.68,68.04,0.0,0.0,6
16.0,male,10,1.68,58.97,3.0,1.0,6
16.0,male,10,1.73,72.58,5.0,0.0,6
17.0,male,11,1.78,74.39,7.0,7.0,7
16.0,male,11,1.75,77.11,3.0,3.0,6
15.0,male,10,1.65,76.66,7.0,7.0,8
16.0,male,11,1.83,104.33,4.0,7.0,<5
14.0,male,9,,,2.0,1.0,<5
15.0,male,9,1.73,55.34,2.0,3.0,7
16.0,male,10,1.6,51.26,4.0,0.0,8
16.0,male,10,,,4.0,4.0,7
16.0,female,10,1.57,70.31,3.0,5.0,5
15.0,female,9,1.65,73.48,6.0,7.0,7
15.0,female,10,1.65,54.43,4.0,4.0,
14.0,female,9,1.68,70.76,0.0,0.0,10+
15.0,female,9,1.65,53.98,2.0,1.0,<5
15.0,female,9,1.57,56.7,4.0,4.0,5
14.0,female,9,1.57,52.62,0.0,0.0,9
15.0,female,9,1.42,46.72,0.0,0.0,7
15.0,female,10,1.47,44.45,3.0,3.0,7
17.0,female,11,1.63,54.43,2.0,2.0,8
15.0,female,9,1.5,77.11,5.0,5.0,5
17.0,female,12,1.68,99.79,2.0,2.0,9
15.0,female,10,1.57,67.59,1.0,0.0,6
16.0,female,10,1.73,55.79,3.0,0.0,9
17.0,female,12,1.57,83.92,0.0,2.0,<5
15.0,female,10,1.5,72.58,1.0,1.0,<5
17.0,female,11,1.63,61.24,7.0,0.0,5
16.0,female,11,1.52,49.9,7.0,0.0,6
16.0,female,10,1.73,68.95,2.0,2.0,6
16.0,male,10,1.63,52.16,7.0,7.0,7
16.0,male,10,1.73,64.86,4.0,7.0,5
17.0,male,11,1.7,63.05,7.0,4.0,8
16.0,male,10,1.7,58.97,7.0,4.0,5
16.0,male,11,1.8,77.11,4.0,6.0,8
16.0,male,11,1.73,56.7,5.0,5.0,6
16.0,male,10,1.6,81.65,2.0,2.0,7
16.0,male,10,1.63,70.76,4.0,3.0,5
17.0,male,10,1.75,54.89,5.0,3.0,5
15.0,male,10,1.75,76.66,3.0,1.0,7
17.0,male,12,1.73,65.77,7.0,3.0,7
16.0,male,10,1.7,58.97,7.0,5.0,6
16.0,male,11,1.98,99.34,1.0,2.0,6
15.0,male,9,1.75,55.34,4.0,4.0,9
15.0,male,9,1.78,68.04,7.0,7.0,7
,male,,,,,7.0,6
15.0,male,9,1.65,66.23,7.0,7.0,8
15.0,male,9,1.63,64.86,1.0,2.0,7
16.0,male,9,1.65,58.51,,,10+
14.0,male,9,1.6,49.9,0.0,0.0,8
15.0,male,9,1.8,91.17,2.0,1.0,6
14.0,male,9,1.8,58.97,6.0,2.0,9
15.0,male,9,1.7,56.7,4.0,3.0,8
14.0,male,9,1.7,49.9,4.0,7.0,7
15.0,male,9,1.7,54.43,0.0,0.0,5
15.0,male,9,1.85,86.18,,,
14.0,male,9,1.75,55.79,0.0,0.0,5
16.0,male,9,1.78,86.18,4.0,5.0,
13.0,female,9,1.65,62.6,0.0,0.0,7
14.0,female,9,,,1.0,0.0,9
14.0,female,9,1.57,59.88,7.0,7.0,6
14.0,female,9,1.65,68.04,0.0,0.0,9
14.0,female,9,1.57,55.34,4.0,4.0,6
15.0,female,9,1.65,61.24,3.0,3.0,6
14.0,female,9,,,3.0,2.0,5
14.0,female,9,1.57,49.9,5.0,6.0,8
14.0,female,9,1.6,56.25,0.0,0.0,7
15.0,female,9,1.65,59.42,1.0,3.0,
16.0,female,9,1.7,85.73,2.0,2.0,7
14.0,female,9,1.63,75.75,5.0,3.0,6
,male,,,,,,
17.0,male,11,1.8,91.63,,,
16.0,male,10,,,7.0,3.0,6
17.0,male,12,1.63,57.61,,,
17.0,male,11,1.73,88.91,4.0,4.0,7
17.0,male,11,,,4.0,4.0,5
17.0,male,12,,,,,
15.0,male,10,1.75,81.65,5.0,6.0,7
17.0,male,11,1.85,83.92,5.0,2.0,6
17.0,male,10,1.6,54.43,3.0,3.0,6
16.0,male,11,1.8,70.76,3.0,4.0,8
18.0,male,12,1.88,82.56,7.0,7.0,<5
16.0,female,11,,,0.0,0.0,5
16.0,female,10,1.6,52.16,1.0,0.0,5
16.0,female,11,1.57,61.69,0.0,1.0,5
16.0,female,11,1.52,77.11,0.0,0.0,6
17.0,female,11,1.7,58.97,2.0,6.0,8
17.0,female,11,1.57,48.08,3.0,3.0,
18.0,female,12,1.63,48.54,2.0,2.0,9
16.0,female,11,1.73,90.72,,,10+
17.0,female,11,1.65,63.96,0.0,0.0,6
16.0,female,11,1.65,61.24,0.0,0.0,5
